"contig_name","final_result"
"SRR3999087_202105251828_51_length_3399_cov_36.705379","chromosome"
"SRR3999087_202105251828_56_length_2029_cov_7995.939537","plasmid"
"SRR3999087_202105251828_57_length_1768_cov_31.949421","plasmid"
"SRR3999087_202105251828_58_length_1759_cov_40.775123","plasmid"
"SRR3999087_202105251828_59_length_1633_cov_34.416335","plasmid"
"SRR3999087_202105251828_60_length_1620_cov_69.823175","chromosome"
"SRR3999087_202105251828_61_length_1597_cov_65.187075","plasmid"
"SRR3999087_202105251828_63_length_1470_cov_38.638124","plasmid"
"SRR3999087_202105251828_64_length_1454_cov_37.590806","plasmid"
"SRR3999087_202105251828_65_length_1292_cov_28.068670","plasmid"
"SRR3999087_202105251828_66_length_1195_cov_184.830524","plasmid"
"SRR3999087_202105251828_67_length_1006_cov_34.714448","chromosome"
"SRR3999089_202105251828_1_length_717565_cov_60.913034","chromosome"
"SRR3999089_202105251828_2_length_674642_cov_57.974219","chromosome"
"SRR3999089_202105251828_3_length_577757_cov_56.003814","chromosome"
"SRR3999089_202105251828_4_length_510512_cov_53.279232","chromosome"
"SRR3999089_202105251828_5_length_468966_cov_60.727606","chromosome"
"SRR3999089_202105251828_6_length_333758_cov_56.157434","chromosome"
"SRR3999089_202105251828_7_length_320520_cov_51.723374","chromosome"
"SRR3999089_202105251828_8_length_244217_cov_52.259494","chromosome"
"SRR3999089_202105251828_9_length_241995_cov_52.406391","chromosome"
"SRR3999089_202105251828_10_length_229909_cov_54.072804","chromosome"
"SRR3999089_202105251828_11_length_139237_cov_48.567148","chromosome"
"SRR3999089_202105251828_12_length_124153_cov_61.294374","chromosome"
"SRR3999089_202105251828_13_length_109247_cov_63.884155","chromosome"
"SRR3999089_202105251828_14_length_105589_cov_54.696715","chromosome"
"SRR3999089_202105251828_17_length_41651_cov_67.074656","chromosome"
"SRR3999089_202105251828_18_length_30045_cov_69.372184","chromosome"
"SRR3999089_202105251828_21_length_6651_cov_36.821776","chromosome"
"SRR3999089_202105251828_22_length_5483_cov_61.453883","plasmid"
"SRR3999089_202105251828_23_length_4775_cov_533.257745","chromosome"
"SRR3999089_202105251828_26_length_4369_cov_67.074493","chromosome"
"SRR3999089_202105251828_28_length_1251_cov_120.429715","chromosome"
"SRR3999089_202105251828_29_length_1230_cov_146.314597","chromosome"
"SRR3999089_202105251828_30_length_740_cov_171.057096","chromosome"
"SRR3999089_202105251828_31_length_671_cov_28.523897","chromosome"
"SRR3999089_202105251828_32_length_668_cov_168.565619","chromosome"
"SRR3999089_202105251828_33_length_640_cov_195.658869","chromosome"
"SRR3999089_202105251828_34_length_624_cov_28.269618","chromosome"
"SRR3999089_202105251828_35_length_569_cov_293.766968","chromosome"
"SRR3999089_202105251828_36_length_532_cov_134.076543","chromosome"
"SRR3999089_202105251828_15_length_81266_cov_55.165481","plasmid"
"SRR3999089_202105251828_16_length_47658_cov_607.424670","plasmid"
"SRR3999089_202105251828_19_length_18890_cov_55.226989","plasmid"
"SRR3999089_202105251828_20_length_11683_cov_53.612582","plasmid"
"SRR3999089_202105251828_24_length_4745_cov_59.366609","plasmid"
"SRR3999089_202105251828_25_length_4445_cov_6661.769338","plasmid"
"SRR3999089_202105251828_27_length_2365_cov_22.328418","plasmid"
"SRR3999091_202105251828_1_length_1294319_cov_44.059347","chromosome"
"SRR3999091_202105251828_2_length_556198_cov_42.439259","chromosome"
"SRR3999091_202105251828_3_length_522519_cov_43.405877","chromosome"
"SRR3999091_202105251828_4_length_386953_cov_41.604530","chromosome"
"SRR3999091_202105251828_5_length_374235_cov_42.233991","chromosome"
"SRR3999091_202105251828_6_length_320433_cov_42.836222","chromosome"
"SRR3999091_202105251828_7_length_294217_cov_39.573648","chromosome"
"SRR3999091_202105251828_8_length_229985_cov_42.014231","chromosome"
"SRR3999091_202105251828_9_length_191227_cov_40.440863","chromosome"
"SRR3999091_202105251828_10_length_136920_cov_39.662848","chromosome"
"SRR3999091_202105251828_11_length_124306_cov_40.290701","chromosome"
"SRR3999091_202105251828_12_length_109355_cov_41.218616","chromosome"
"SRR3999091_202105251828_13_length_106305_cov_45.538087","chromosome"
"SRR3999091_202105251828_15_length_76511_cov_41.119960","chromosome"
"SRR3999091_202105251828_17_length_56150_cov_40.598522","chromosome"
"SRR3999091_202105251828_19_length_41745_cov_45.440843","chromosome"
"SRR3999091_202105251828_21_length_30924_cov_36.047245","chromosome"
"SRR3999091_202105251828_22_length_30045_cov_45.473762","chromosome"
"SRR3999091_202105251828_25_length_21521_cov_30.329017","chromosome"
"SRR3999091_202105251828_26_length_20017_cov_37.654449","chromosome"
"SRR3999091_202105251828_28_length_17743_cov_55.022650","chromosome"
"SRR3999091_202105251828_34_length_4624_cov_360.387147","chromosome"
"SRR3999091_202105251828_35_length_4369_cov_43.528053","chromosome"
"SRR3999091_202105251828_37_length_2466_cov_33.691321","plasmid"
"SRR3999091_202105251828_42_length_1331_cov_107.440199","chromosome"
"SRR3999091_202105251828_43_length_1051_cov_40.853896","chromosome"
"SRR3999091_202105251828_45_length_740_cov_109.535073","chromosome"
"SRR3999091_202105251828_46_length_671_cov_24.790441","chromosome"
"SRR3999091_202105251828_47_length_640_cov_162.972710","chromosome"
"SRR3999091_202105251828_48_length_549_cov_220.286730","chromosome"
"SRR3999091_202105251828_49_length_532_cov_111.530864","chromosome"
"SRR3999091_202105251828_14_length_93728_cov_29.339943","plasmid"
"SRR3999091_202105251828_16_length_71839_cov_33.399306","plasmid"
"SRR3999091_202105251828_18_length_53313_cov_32.137179","plasmid"
"SRR3999091_202105251828_20_length_35608_cov_102.626166","plasmid"
"SRR3999091_202105251828_23_length_23850_cov_45.070101","plasmid"
"SRR3999091_202105251828_24_length_23159_cov_33.137678","plasmid"
"SRR3999091_202105251828_27_length_18254_cov_30.669940","plasmid"
"SRR3999091_202105251828_29_length_13351_cov_42.538688","plasmid"
"SRR3999091_202105251828_30_length_10904_cov_41.868609","plasmid"
"SRR3999091_202105251828_31_length_8952_cov_32.194108","plasmid"
"SRR3999091_202105251828_32_length_8438_cov_49.204669","plasmid"
"SRR3999091_202105251828_33_length_6483_cov_27.597703","plasmid"
"SRR3999091_202105251828_36_length_3771_cov_47.003568","plasmid"
"SRR3999091_202105251828_38_length_2012_cov_98.962334","plasmid"
"SRR3999091_202105251828_39_length_1787_cov_104.563855","chromosome"
"SRR3999091_202105251828_40_length_1774_cov_17.724954","plasmid"
"SRR3999091_202105251828_41_length_1444_cov_39.723614","plasmid"
"SRR3999091_202105251828_44_length_1027_cov_52.105556","plasmid"
"SRR3999096_202105251828_1_length_578193_cov_53.234944","chromosome"
"SRR3999096_202105251828_2_length_509757_cov_50.277851","chromosome"
"SRR3999096_202105251828_3_length_428407_cov_51.664323","chromosome"
"SRR3999096_202105251828_4_length_309777_cov_56.147037","chromosome"
"SRR3999096_202105251828_5_length_309349_cov_52.451394","chromosome"
"SRR3999096_202105251828_6_length_276738_cov_48.420222","chromosome"
"SRR3999096_202105251828_7_length_268838_cov_52.940717","chromosome"
"SRR3999096_202105251828_8_length_268206_cov_53.572257","chromosome"
"SRR3999096_202105251828_9_length_234572_cov_54.356054","chromosome"
"SRR3999096_202105251828_10_length_215002_cov_52.350278","chromosome"
"SRR3999096_202105251828_11_length_191227_cov_50.171915","chromosome"
"SRR3999096_202105251828_12_length_173363_cov_48.411877","chromosome"
"SRR3999096_202105251828_13_length_148047_cov_51.922668","chromosome"
"SRR3999096_202105251828_14_length_147922_cov_47.983504","chromosome"
"SRR3999096_202105251828_15_length_131002_cov_50.863947","chromosome"
"SRR3999096_202105251828_16_length_124192_cov_47.909894","chromosome"
"SRR3999096_202105251828_17_length_109367_cov_49.817970","chromosome"
"SRR3999096_202105251828_18_length_106673_cov_57.411753","chromosome"
"SRR3999096_202105251828_19_length_82500_cov_49.519357","chromosome"
"SRR3999096_202105251828_20_length_78944_cov_50.915539","chromosome"
"SRR3999096_202105251828_21_length_63975_cov_55.432151","chromosome"
"SRR3999096_202105251828_23_length_55745_cov_48.783595","chromosome"
"SRR3999096_202105251828_24_length_54694_cov_46.554309","chromosome"
"SRR3999096_202105251828_25_length_53000_cov_50.672479","chromosome"
"SRR3999096_202105251828_26_length_50291_cov_48.644885","chromosome"
"SRR3999096_202105251828_28_length_41646_cov_58.742431","chromosome"
"SRR3999096_202105251828_29_length_37371_cov_55.442514","chromosome"
"SRR3999096_202105251828_31_length_30045_cov_52.943679","chromosome"
"SRR3999096_202105251828_32_length_27521_cov_54.478134","chromosome"
"SRR3999096_202105251828_33_length_25927_cov_56.432752","chromosome"
"SRR3999096_202105251828_34_length_21051_cov_55.999426","chromosome"
"SRR3999096_202105251828_35_length_20850_cov_47.317232","chromosome"
"SRR3999096_202105251828_36_length_17515_cov_49.681332","chromosome"
"SRR3999096_202105251828_37_length_17469_cov_51.029812","chromosome"
"SRR3999096_202105251828_39_length_16392_cov_54.654042","chromosome"
"SRR3999096_202105251828_40_length_15338_cov_22.912235","chromosome"
"SRR3999096_202105251828_41_length_14682_cov_24.739540","plasmid"
"SRR3999096_202105251828_42_length_13528_cov_63.058055","chromosome"
"SRR3999096_202105251828_43_length_12795_cov_50.910720","chromosome"
"SRR3999096_202105251828_44_length_12684_cov_49.506729","chromosome"
"SRR3999096_202105251828_45_length_12178_cov_54.642851","chromosome"
"SRR3999096_202105251828_46_length_11169_cov_18.737095","plasmid"
"SRR3999096_202105251828_48_length_10776_cov_52.526904","chromosome"
"SRR3999096_202105251828_49_length_7967_cov_58.960587","chromosome"
"SRR3999096_202105251828_53_length_7065_cov_23.184491","plasmid"
"SRR3999096_202105251828_55_length_6846_cov_50.308379","chromosome"
"SRR3999096_202105251828_59_length_4369_cov_53.919849","chromosome"
"SRR3999096_202105251828_60_length_4312_cov_429.669773","chromosome"
"SRR3999096_202105251828_61_length_4206_cov_59.237803","chromosome"
"SRR3999096_202105251828_62_length_3856_cov_55.145079","chromosome"
"SRR3999096_202105251828_66_length_3164_cov_45.969048","chromosome"
"SRR3999096_202105251828_72_length_2465_cov_29.091104","chromosome"
"SRR3999096_202105251828_73_length_2224_cov_217.563662","chromosome"
"SRR3999096_202105251828_74_length_2201_cov_41.841369","chromosome"
"SRR3999096_202105251828_75_length_1991_cov_281.993562","chromosome"
"SRR3999096_202105251828_76_length_1918_cov_108.556114","chromosome"
"SRR3999096_202105251828_77_length_1793_cov_79.867347","chromosome"
"SRR3999096_202105251828_78_length_1524_cov_50.291339","chromosome"
"SRR3999096_202105251828_79_length_1319_cov_131.166946","chromosome"
"SRR3999096_202105251828_80_length_1187_cov_48.440566","chromosome"
"SRR3999096_202105251828_82_length_1131_cov_28.617530","chromosome"
"SRR3999096_202105251828_83_length_1074_cov_112.556494","chromosome"
"SRR3999096_202105251828_84_length_1029_cov_37.998891","chromosome"
"SRR3999096_202105251828_85_length_997_cov_37.363218","chromosome"
"SRR3999096_202105251828_86_length_915_cov_103.326142","chromosome"
"SRR3999096_202105251828_87_length_894_cov_138.994785","chromosome"
"SRR3999096_202105251828_88_length_886_cov_52.342556","chromosome"
"SRR3999096_202105251828_89_length_830_cov_116.337127","chromosome"
"SRR3999096_202105251828_90_length_818_cov_107.561505","chromosome"
"SRR3999096_202105251828_91_length_740_cov_140.342577","chromosome"
"SRR3999096_202105251828_92_length_739_cov_26.593137","chromosome"
"SRR3999096_202105251828_93_length_716_cov_128.322581","chromosome"
"SRR3999096_202105251828_94_length_710_cov_31.765009","chromosome"
"SRR3999096_202105251828_95_length_692_cov_116.798230","chromosome"
"SRR3999096_202105251828_96_length_669_cov_113.516605","chromosome"
"SRR3999096_202105251828_97_length_666_cov_143.070501","chromosome"
"SRR3999096_202105251828_98_length_644_cov_60.237911","chromosome"
"SRR3999096_202105251828_99_length_625_cov_56.586345","chromosome"
"SRR3999096_202105251828_100_length_611_cov_236.917355","chromosome"
"SRR3999096_202105251828_101_length_607_cov_437.166667","chromosome"
"SRR3999096_202105251828_102_length_595_cov_41.632479","chromosome"
"SRR3999096_202105251828_103_length_589_cov_82.354978","chromosome"
"SRR3999096_202105251828_104_length_577_cov_181.708889","chromosome"
"SRR3999096_202105251828_105_length_557_cov_169.097674","chromosome"
"SRR3999096_202105251828_106_length_540_cov_85.636804","chromosome"
"SRR3999096_202105251828_107_length_536_cov_60.479218","chromosome"
"SRR3999096_202105251828_108_length_531_cov_44.948020","chromosome"
"SRR3999096_202105251828_109_length_511_cov_483.997396","chromosome"
"SRR3999096_202105251828_110_length_506_cov_41.654354","chromosome"
"SRR3999096_202105251828_22_length_60501_cov_20.661642","plasmid"
"SRR3999096_202105251828_27_length_42161_cov_22.828734","plasmid"
"SRR3999096_202105251828_30_length_31041_cov_95.901113","plasmid"
"SRR3999096_202105251828_38_length_16855_cov_23.428204","plasmid"
"SRR3999096_202105251828_47_length_10804_cov_21.601854","plasmid"
"SRR3999096_202105251828_50_length_7390_cov_19.241636","plasmid"
"SRR3999096_202105251828_51_length_7384_cov_22.468651","plasmid"
"SRR3999096_202105251828_52_length_7121_cov_1009.191021","plasmid"
"SRR3999096_202105251828_54_length_6955_cov_20.740041","plasmid"
"SRR3999096_202105251828_56_length_6202_cov_2219.947160","plasmid"
"SRR3999096_202105251828_57_length_5758_cov_1159.212928","plasmid"
"SRR3999096_202105251828_58_length_4925_cov_17.790538","plasmid"
"SRR3999096_202105251828_63_length_3539_cov_22.868699","plasmid"
"SRR3999096_202105251828_64_length_3416_cov_44.772879","plasmid"
"SRR3999096_202105251828_65_length_3299_cov_86.530265","plasmid"
"SRR3999096_202105251828_67_length_2990_cov_21.614390","plasmid"
"SRR3999096_202105251828_68_length_2952_cov_23.621947","plasmid"
"SRR3999096_202105251828_69_length_2935_cov_54.160613","plasmid"
"SRR3999096_202105251828_70_length_2870_cov_90.818812","plasmid"
"SRR3999096_202105251828_71_length_2698_cov_1597.939712","chromosome"
"SRR3999096_202105251828_81_length_1152_cov_77.219512","plasmid"
"SRR3999101_202105251828_1_length_489695_cov_52.732429","chromosome"
"SRR3999101_202105251828_2_length_317541_cov_52.854383","chromosome"
"SRR3999101_202105251828_3_length_292386_cov_61.951256","chromosome"
"SRR3999101_202105251828_4_length_246502_cov_46.665457","chromosome"
"SRR3999101_202105251828_5_length_232017_cov_52.985239","chromosome"
"SRR3999101_202105251828_6_length_229912_cov_49.066406","chromosome"
"SRR3999101_202105251828_7_length_221900_cov_52.543619","chromosome"
"SRR3999101_202105251828_8_length_209517_cov_48.681833","chromosome"
"SRR3999101_202105251828_9_length_172797_cov_45.364331","chromosome"
"SRR3999101_202105251828_10_length_171709_cov_49.467421","chromosome"
"SRR3999101_202105251828_11_length_163391_cov_49.648986","chromosome"
"SRR3999101_202105251828_12_length_160270_cov_55.371893","chromosome"
"SRR3999101_202105251828_13_length_159158_cov_47.695764","chromosome"
"SRR3999101_202105251828_14_length_158900_cov_53.121223","chromosome"
"SRR3999101_202105251828_15_length_146950_cov_43.836749","chromosome"
"SRR3999101_202105251828_16_length_122847_cov_51.553765","chromosome"
"SRR3999101_202105251828_17_length_121450_cov_55.992689","chromosome"
"SRR3999101_202105251828_18_length_120682_cov_57.093459","chromosome"
"SRR3999101_202105251828_19_length_118502_cov_56.034258","chromosome"
"SRR3999101_202105251828_20_length_110684_cov_52.467270","chromosome"
"SRR3999101_202105251828_21_length_109547_cov_46.856297","chromosome"
"SRR3999101_202105251828_22_length_93913_cov_47.175143","chromosome"
"SRR3999101_202105251828_23_length_90709_cov_52.049193","chromosome"
"SRR3999101_202105251828_24_length_86612_cov_47.446320","chromosome"
"SRR3999101_202105251828_25_length_61054_cov_47.944983","chromosome"
"SRR3999101_202105251828_26_length_54518_cov_43.781821","chromosome"
"SRR3999101_202105251828_27_length_51368_cov_43.788041","chromosome"
"SRR3999101_202105251828_28_length_45440_cov_47.807384","chromosome"
"SRR3999101_202105251828_29_length_41646_cov_50.524989","chromosome"
"SRR3999101_202105251828_30_length_39345_cov_56.858993","chromosome"
"SRR3999101_202105251828_31_length_36844_cov_42.005311","chromosome"
"SRR3999101_202105251828_32_length_30045_cov_50.178789","chromosome"
"SRR3999101_202105251828_33_length_25252_cov_44.101134","chromosome"
"SRR3999101_202105251828_34_length_24983_cov_47.336297","chromosome"
"SRR3999101_202105251828_36_length_20303_cov_46.643983","chromosome"
"SRR3999101_202105251828_37_length_16973_cov_43.467767","chromosome"
"SRR3999101_202105251828_38_length_14554_cov_50.484508","chromosome"
"SRR3999101_202105251828_40_length_14035_cov_56.045585","chromosome"
"SRR3999101_202105251828_41_length_12711_cov_160.840353","chromosome"
"SRR3999101_202105251828_43_length_11314_cov_33.702244","chromosome"
"SRR3999101_202105251828_45_length_8764_cov_39.797499","chromosome"
"SRR3999101_202105251828_46_length_8024_cov_48.023300","chromosome"
"SRR3999101_202105251828_48_length_7708_cov_93.724047","plasmid"
"SRR3999101_202105251828_50_length_5459_cov_13.255064","chromosome"
"SRR3999101_202105251828_52_length_5077_cov_57.534949","chromosome"
"SRR3999101_202105251828_54_length_4925_cov_354.833889","chromosome"
"SRR3999101_202105251828_56_length_4595_cov_6.434423","chromosome"
"SRR3999101_202105251828_57_length_4369_cov_48.397454","chromosome"
"SRR3999101_202105251828_60_length_3089_cov_49.671168","chromosome"
"SRR3999101_202105251828_61_length_2583_cov_192.304967","chromosome"
"SRR3999101_202105251828_62_length_2532_cov_390.851975","chromosome"
"SRR3999101_202105251828_63_length_2503_cov_49.469697","chromosome"
"SRR3999101_202105251828_65_length_2126_cov_58.844922","chromosome"
"SRR3999101_202105251828_68_length_1513_cov_33.559885","chromosome"
"SRR3999101_202105251828_69_length_1443_cov_213.149696","chromosome"
"SRR3999101_202105251828_70_length_954_cov_205.741233","chromosome"
"SRR3999101_202105251828_71_length_768_cov_463.619345","chromosome"
"SRR3999101_202105251828_72_length_740_cov_124.797716","chromosome"
"SRR3999101_202105251828_73_length_734_cov_603.545305","chromosome"
"SRR3999101_202105251828_74_length_732_cov_127.142149","chromosome"
"SRR3999101_202105251828_75_length_641_cov_126.171206","chromosome"
"SRR3999101_202105251828_76_length_600_cov_55.754757","chromosome"
"SRR3999101_202105251828_77_length_576_cov_652.670379","chromosome"
"SRR3999101_202105251828_78_length_519_cov_250.102041","chromosome"
"SRR3999101_202105251828_79_length_506_cov_36.846966","chromosome"
"SRR3999101_202105251828_35_length_22878_cov_121.814514","plasmid"
"SRR3999101_202105251828_39_length_14052_cov_1145.173357","plasmid"
"SRR3999101_202105251828_42_length_11933_cov_119.110198","plasmid"
"SRR3999101_202105251828_44_length_10306_cov_121.073288","plasmid"
"SRR3999101_202105251828_47_length_7748_cov_92.593098","plasmid"
"SRR3999101_202105251828_49_length_6910_cov_105.147870","plasmid"
"SRR3999101_202105251828_51_length_5294_cov_2429.975034","plasmid"
"SRR3999101_202105251828_53_length_5065_cov_1080.534832","plasmid"
"SRR3999101_202105251828_55_length_4818_cov_73.511405","plasmid"
"SRR3999101_202105251828_58_length_4201_cov_1151.203486","plasmid"
"SRR3999101_202105251828_59_length_3246_cov_2148.922090","plasmid"
"SRR3999101_202105251828_64_length_2150_cov_142.991102","chromosome"
"SRR3999101_202105251828_66_length_1665_cov_2464.910273","plasmid"
"SRR3999101_202105251828_67_length_1560_cov_2432.304257","plasmid"
"SRR4025854_202105251828_1_length_711606_cov_27.481023","chromosome"
"SRR4025854_202105251828_2_length_656445_cov_27.292302","chromosome"
"SRR4025854_202105251828_3_length_518088_cov_25.120752","chromosome"
"SRR4025854_202105251828_4_length_513759_cov_26.633060","chromosome"
"SRR4025854_202105251828_5_length_468813_cov_29.173009","chromosome"
"SRR4025854_202105251828_6_length_381417_cov_29.009397","chromosome"
"SRR4025854_202105251828_7_length_222838_cov_28.323172","chromosome"
"SRR4025854_202105251828_8_length_209747_cov_28.896675","chromosome"
"SRR4025854_202105251828_9_length_209445_cov_28.128021","chromosome"
"SRR4025854_202105251828_10_length_190927_cov_28.992212","chromosome"
"SRR4025854_202105251828_11_length_174064_cov_28.321855","chromosome"
"SRR4025854_202105251828_12_length_159190_cov_28.953478","chromosome"
"SRR4025854_202105251828_14_length_124147_cov_29.447234","chromosome"
"SRR4025854_202105251828_15_length_109547_cov_29.878660","chromosome"
"SRR4025854_202105251828_16_length_91652_cov_26.764534","chromosome"
"SRR4025854_202105251828_17_length_85495_cov_25.364949","chromosome"
"SRR4025854_202105251828_19_length_51382_cov_25.822769","chromosome"
"SRR4025854_202105251828_20_length_41646_cov_29.944772","chromosome"
"SRR4025854_202105251828_21_length_32490_cov_26.703241","chromosome"
"SRR4025854_202105251828_22_length_30045_cov_31.130791","chromosome"
"SRR4025854_202105251828_23_length_25955_cov_40.715851","plasmid"
"SRR4025854_202105251828_24_length_23711_cov_27.096888","chromosome"
"SRR4025854_202105251828_25_length_23697_cov_32.007467","chromosome"
"SRR4025854_202105251828_26_length_21566_cov_26.354494","chromosome"
"SRR4025854_202105251828_29_length_10775_cov_26.998403","chromosome"
"SRR4025854_202105251828_35_length_4934_cov_195.440815","chromosome"
"SRR4025854_202105251828_36_length_4369_cov_29.768741","chromosome"
"SRR4025854_202105251828_39_length_2890_cov_27.705393","chromosome"
"SRR4025854_202105251828_41_length_2839_cov_29.317847","chromosome"
"SRR4025854_202105251828_42_length_2581_cov_106.892013","chromosome"
"SRR4025854_202105251828_43_length_2532_cov_102.392516","chromosome"
"SRR4025854_202105251828_44_length_2493_cov_28.544801","chromosome"
"SRR4025854_202105251828_50_length_1778_cov_24.574197","chromosome"
"SRR4025854_202105251828_52_length_1512_cov_22.103249","chromosome"
"SRR4025854_202105251828_57_length_1026_cov_57.946607","chromosome"
"SRR4025854_202105251828_58_length_932_cov_34.725466","chromosome"
"SRR4025854_202105251828_59_length_897_cov_88.629870","chromosome"
"SRR4025854_202105251828_60_length_894_cov_61.774446","chromosome"
"SRR4025854_202105251828_61_length_777_cov_501.089231","chromosome"
"SRR4025854_202105251828_62_length_740_cov_59.810767","chromosome"
"SRR4025854_202105251828_63_length_694_cov_88.142857","chromosome"
"SRR4025854_202105251828_64_length_673_cov_110.021978","chromosome"
"SRR4025854_202105251828_65_length_666_cov_82.473098","chromosome"
"SRR4025854_202105251828_66_length_661_cov_42.893258","chromosome"
"SRR4025854_202105251828_67_length_640_cov_67.787938","chromosome"
"SRR4025854_202105251828_68_length_639_cov_68.482422","chromosome"
"SRR4025854_202105251828_69_length_556_cov_129.088578","chromosome"
"SRR4025854_202105251828_70_length_519_cov_108.709184","chromosome"
"SRR4025854_202105251828_71_length_518_cov_145.240409","chromosome"
"SRR4025854_202105251828_72_length_506_cov_26.841689","chromosome"
"SRR4025854_202105251828_13_length_135213_cov_50.451209","plasmid"
"SRR4025854_202105251828_18_length_67160_cov_76.154178","plasmid"
"SRR4025854_202105251828_27_length_14455_cov_41.028406","plasmid"
"SRR4025854_202105251828_28_length_14237_cov_44.381077","plasmid"
"SRR4025854_202105251828_30_length_10260_cov_85.460969","plasmid"
"SRR4025854_202105251828_31_length_6774_cov_190.928088","plasmid"
"SRR4025854_202105251828_32_length_6234_cov_85.704438","plasmid"
"SRR4025854_202105251828_33_length_5513_cov_49.636094","chromosome"
"SRR4025854_202105251828_34_length_5291_cov_280.508327","plasmid"
"SRR4025854_202105251828_37_length_4200_cov_750.591210","plasmid"
"SRR4025854_202105251828_38_length_3548_cov_80.237942","plasmid"
"SRR4025854_202105251828_40_length_2854_cov_42.352035","chromosome"
"SRR4025854_202105251828_45_length_2440_cov_43.148292","plasmid"
"SRR4025854_202105251828_46_length_2388_cov_86.864219","plasmid"
"SRR4025854_202105251828_47_length_1994_cov_84.693626","plasmid"
"SRR4025854_202105251828_48_length_1844_cov_539.700058","plasmid"
"SRR4025854_202105251828_49_length_1816_cov_116.664298","plasmid"
"SRR4025854_202105251828_51_length_1676_cov_528.003873","plasmid"
"SRR4025854_202105251828_53_length_1322_cov_142.195816","chromosome"
"SRR4025854_202105251828_54_length_1180_cov_84.793922","plasmid"
"SRR4025854_202105251828_55_length_1180_cov_45.890788","plasmid"
"SRR4025854_202105251828_56_length_1121_cov_128.449698","chromosome"
"SRR4025855_202105251828_1_length_1109786_cov_23.469524","chromosome"
"SRR4025855_202105251828_2_length_448990_cov_22.802383","chromosome"
"SRR4025855_202105251828_3_length_342515_cov_24.326141","chromosome"
"SRR4025855_202105251828_4_length_323114_cov_24.405750","chromosome"
"SRR4025855_202105251828_5_length_260311_cov_24.396100","chromosome"
"SRR4025855_202105251828_6_length_234833_cov_24.143644","chromosome"
"SRR4025855_202105251828_7_length_210065_cov_24.145629","chromosome"
"SRR4025855_202105251828_8_length_208428_cov_24.855162","chromosome"
"SRR4025855_202105251828_9_length_159703_cov_24.468842","chromosome"
"SRR4025855_202105251828_10_length_159190_cov_24.547638","chromosome"
"SRR4025855_202105251828_11_length_154976_cov_25.280506","chromosome"
"SRR4025855_202105251828_12_length_145889_cov_24.404502","chromosome"
"SRR4025855_202105251828_13_length_136620_cov_22.891233","chromosome"
"SRR4025855_202105251828_14_length_124147_cov_24.456838","chromosome"
"SRR4025855_202105251828_15_length_109241_cov_24.510787","chromosome"
"SRR4025855_202105251828_16_length_94486_cov_22.361428","chromosome"
"SRR4025855_202105251828_17_length_92949_cov_22.974424","chromosome"
"SRR4025855_202105251828_18_length_76240_cov_24.989266","chromosome"
"SRR4025855_202105251828_19_length_74731_cov_22.834634","chromosome"
"SRR4025855_202105251828_20_length_70101_cov_23.119945","chromosome"
"SRR4025855_202105251828_21_length_65856_cov_23.647781","chromosome"
"SRR4025855_202105251828_22_length_41646_cov_25.625810","chromosome"
"SRR4025855_202105251828_23_length_41282_cov_26.008650","chromosome"
"SRR4025855_202105251828_24_length_32394_cov_22.915424","chromosome"
"SRR4025855_202105251828_25_length_30045_cov_25.057223","chromosome"
"SRR4025855_202105251828_26_length_24321_cov_21.651567","chromosome"
"SRR4025855_202105251828_27_length_22085_cov_24.946853","chromosome"
"SRR4025855_202105251828_28_length_21048_cov_24.452177","chromosome"
"SRR4025855_202105251828_31_length_14775_cov_23.607182","chromosome"
"SRR4025855_202105251828_32_length_13175_cov_37.634717","chromosome"
"SRR4025855_202105251828_33_length_12723_cov_32.730152","plasmid"
"SRR4025855_202105251828_34_length_12139_cov_31.152015","plasmid"
"SRR4025855_202105251828_36_length_11154_cov_23.555092","chromosome"
"SRR4025855_202105251828_37_length_10776_cov_24.336464","chromosome"
"SRR4025855_202105251828_46_length_4685_cov_167.224879","chromosome"
"SRR4025855_202105251828_47_length_4369_cov_24.702499","chromosome"
"SRR4025855_202105251828_49_length_3877_cov_33.709600","plasmid"
"SRR4025855_202105251828_50_length_2849_cov_22.730713","chromosome"
"SRR4025855_202105251828_51_length_2532_cov_127.040748","chromosome"
"SRR4025855_202105251828_52_length_1851_cov_23.915313","chromosome"
"SRR4025855_202105251828_56_length_898_cov_28.249027","chromosome"
"SRR4025855_202105251828_57_length_894_cov_49.760104","chromosome"
"SRR4025855_202105251828_58_length_798_cov_135.338301","chromosome"
"SRR4025855_202105251828_59_length_758_cov_52.988906","chromosome"
"SRR4025855_202105251828_60_length_740_cov_54.725938","chromosome"
"SRR4025855_202105251828_61_length_732_cov_51.800000","chromosome"
"SRR4025855_202105251828_62_length_666_cov_115.042672","chromosome"
"SRR4025855_202105251828_63_length_640_cov_62.373541","chromosome"
"SRR4025855_202105251828_64_length_602_cov_21.046316","chromosome"
"SRR4025855_202105251828_65_length_581_cov_115.127753","chromosome"
"SRR4025855_202105251828_66_length_519_cov_87.581633","chromosome"
"SRR4025855_202105251828_67_length_502_cov_52.080000","chromosome"
"SRR4025855_202105251828_29_length_19463_cov_33.596400","plasmid"
"SRR4025855_202105251828_30_length_18036_cov_32.016807","plasmid"
"SRR4025855_202105251828_35_length_11575_cov_31.281883","plasmid"
