GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,109
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,73
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,74
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,79
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,81
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,84
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,95
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,99
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,101
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,123
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,127
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,146
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,146
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,153
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,160
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,160
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,160
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,160
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,163
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,163
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,163
GCA_014168755.1_ASM1416875v1,plasmid_AA579,AP021949.1,113
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057294.1,15
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057294.1,78
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057295.1,113
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057295.1,138
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057293.1,158
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057293.1,158
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057293.1,158
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057293.1,158
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057295.1,175
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057296.1,175
GCA_013825245.1_ASM1382524v1,plasmid_AB056,CP057296.1,169
GCA_013825245.1_ASM1382524v1,plasmid_AB056,CP057293.1,169
GCA_013825245.1_ASM1382524v1,plasmid_AG294,CP057293.1,84
GCA_013825245.1_ASM1382524v1,plasmid_AG294,CP057293.1,148
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057296.1,95
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057294.1,100
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057297.1,105
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057296.1,106
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057295.1,107
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057295.1,109
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057296.1,116
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057296.1,117
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057297.1,153
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057295.1,161
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057295.1,170
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057296.1,173
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057295.1,177
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057297.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057296.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057295.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA334,CP057293.1,180
GCA_013825245.1_ASM1382524v1,plasmid_AA143,CP057301.1,130
GCA_013825245.1_ASM1382524v1,plasmid_novel_6784386a2c3cf426e77ca68e274a1c63,CP057295.1,112
GCA_013825245.1_ASM1382524v1,plasmid_novel_6784386a2c3cf426e77ca68e274a1c63,CP057296.1,139
GCA_013825245.1_ASM1382524v1,plasmid_AA189,CP057296.1,81
GCA_013825245.1_ASM1382524v1,plasmid_AA181,CP057295.1,40
GCA_013825245.1_ASM1382524v1,plasmid_AA181,CP057297.1,111
GCA_013825245.1_ASM1382524v1,plasmid_AB062,CP057299.1,122
GCA_013825245.1_ASM1382524v1,plasmid_AB062,CP057300.1,159
GCA_013825245.1_ASM1382524v1,plasmid_AB062,CP057301.1,159
GCA_013825245.1_ASM1382524v1,plasmid_AG799,CP057297.1,137
GCA_013797825.1_ASM1379782v1,plasmid_AB044,CP056902.1,81
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,54
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,63
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,67
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,71
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,72
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,76
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,84
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,89
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,90
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056902.1,94
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,94
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056902.1,98
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,103
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056902.1,116
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056902.1,116
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,116
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,122
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056902.1,126
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,126
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,126
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,128
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056904.1,128
GCA_013797825.1_ASM1379782v1,plasmid_AA334,CP056903.1,128
GCA_013797825.1_ASM1379782v1,plasmid_AF232,CP056902.1,73
GCA_013797825.1_ASM1379782v1,plasmid_AF232,CP056902.1,79
GCA_013797825.1_ASM1379782v1,plasmid_AA579,CP056905.1,88
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056904.1,25
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056904.1,62
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056903.1,92
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056903.1,92
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056903.1,97
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056903.1,97
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056903.1,110
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056902.1,110
GCA_013797825.1_ASM1379782v1,plasmid_AA282,CP056904.1,110
GCA_013797825.1_ASM1379782v1,plasmid_AB686,CP056906.1,112
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,32
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,33
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,43
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,46
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,48
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,53
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,55
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,58
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,66
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,69
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,71
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,71
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,71
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048865.1,71
GCA_014131595.1_ASM1413159v1,plasmid_AA297,CP048866.1,73
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,37
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,42
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,47
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,49
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057634.1,84
GCA_013890795.1_ASM1389079v1,plasmid_AA473,CP057635.1,87
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057635.1,59
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057634.1,70
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057635.1,76
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057634.1,95
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057634.1,95
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057635.1,95
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057634.1,95
GCA_013890795.1_ASM1389079v1,plasmid_AD312,CP057634.1,97
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,55
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,58
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,60
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057635.1,61
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,63
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,66
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,80
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,80
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,80
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,80
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,89
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057635.1,89
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,89
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,89
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,94
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,94
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,94
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,94
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057634.1,96
GCA_013890795.1_ASM1389079v1,plasmid_AC082,CP057635.1,96
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,44
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,45
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,62
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,66
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,69
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,83
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,83
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,83
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,85
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,85
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,85
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,85
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,86
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057055.1,87
GCA_013806725.1_ASM1380672v1,plasmid_AA887,CP057056.1,87
GCA_013802585.1_ASM1380258v1,plasmid_novel_7a1af33b3342c908e9bf7941d4e14d24,CP056998.1,76
GCA_013802585.1_ASM1380258v1,plasmid_AD465,CP057001.1,96
GCA_013802585.1_ASM1380258v1,plasmid_AD167,CP057000.1,78
GCA_013802585.1_ASM1380258v1,plasmid_AD167,CP056997.1,112
GCA_013802585.1_ASM1380258v1,plasmid_AD167,CP056997.1,112
GCA_013802585.1_ASM1380258v1,plasmid_AD167,CP056997.1,112
GCA_013802585.1_ASM1380258v1,plasmid_AD167,CP056997.1,112
GCA_013802585.1_ASM1380258v1,plasmid_AD167,CP056997.1,112
GCA_013802585.1_ASM1380258v1,plasmid_AD167,CP056997.1,112
GCA_013802585.1_ASM1380258v1,plasmid_AD167,CP056997.1,112
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,67
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,79
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,87
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,91
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,93
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056998.1,101
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,101
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056998.1,101
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056997.1,102
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,102
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,106
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,113
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056997.1,113
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056997.1,113
GCA_013802585.1_ASM1380258v1,plasmid_AB718,CP056999.1,115
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056998.1,82
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056997.1,95
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056997.1,95
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056997.1,110
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056997.1,110
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056997.1,110
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056997.1,110
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056998.1,110
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056997.1,110
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056998.1,114
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056998.1,114
GCA_013802585.1_ASM1380258v1,plasmid_AA583,CP056997.1,114
GCA_014169855.1_ASM1416985v1,plasmid_AA474,AP022289.1,23
GCA_014169855.1_ASM1416985v1,plasmid_AA474,AP022289.1,89
GCA_014169855.1_ASM1416985v1,plasmid_AA474,AP022289.1,99
GCA_014169855.1_ASM1416985v1,plasmid_AA474,AP022289.1,107
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,74
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022288.1,84
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,103
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,103
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022288.1,103
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,103
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022288.1,106
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,113
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,113
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,118
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022288.1,118
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,124
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022287.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA941,AP022288.1,127
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022288.1,47
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022288.1,64
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022288.1,91
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022287.1,96
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022287.1,114
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022287.1,114
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022287.1,125
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022287.1,125
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022287.1,128
GCA_014169855.1_ASM1416985v1,plasmid_AA336,AP022287.1,128
GCA_013746875.1_ASM1374687v1,plasmid_AA056,CP056396.1,57
GCA_013746875.1_ASM1374687v1,plasmid_AA056,CP056396.1,84
GCA_013746875.1_ASM1374687v1,plasmid_AA056,CP056396.1,101
GCA_013746875.1_ASM1374687v1,plasmid_AA056,CP056396.1,102
GCA_013746875.1_ASM1374687v1,plasmid_AB038,CP056398.1,107
GCA_013746875.1_ASM1374687v1,plasmid_AA044,CP056396.1,66
GCA_013746875.1_ASM1374687v1,plasmid_AA044,CP056396.1,95
GCA_013746875.1_ASM1374687v1,plasmid_AA044,CP056396.1,96
GCA_013746875.1_ASM1374687v1,plasmid_AF232,CP056396.1,91
GCA_013746875.1_ASM1374687v1,plasmid_AA810,CP056396.1,59
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056871.1,49
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,60
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,70
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,75
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,75
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,75
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,75
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,75
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,83
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056871.1,86
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,86
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,88
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056871.1,88
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,88
GCA_013795545.1_ASM1379554v1,plasmid_AA941,CP056870.1,97
GCA_013795545.1_ASM1379554v1,plasmid_novel_a240bc46960716576b89f57e3ad9c20a,CP056870.1,45
GCA_013795545.1_ASM1379554v1,plasmid_novel_a240bc46960716576b89f57e3ad9c20a,CP056871.1,51
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,35
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,43
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,50
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,53
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,56
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,58
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,66
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056870.1,69
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,69
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056870.1,73
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056870.1,73
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056870.1,73
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,74
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056870.1,74
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,74
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,74
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,74
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,79
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,80
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,80
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,90
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,92
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,94
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056871.1,95
GCA_013795545.1_ASM1379554v1,plasmid_AA336,CP056872.1,96
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058076.1,27,1,12036
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,27,12037,61939
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,43
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058076.1,46
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,51
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,52
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058076.1,61
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058076.1,61
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,66
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,67
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058076.1,67
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,70
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,70
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058076.1,73
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058076.1,73
GCA_014109105.1_ASM1410910v1,plasmid_AA179,CP058077.1,78
GCA_013823335.1_ASM1382333v1,plasmid_AB685,CP057184.1,142
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057179.1,49
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057179.1,95
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057179.1,117
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057178.1,150
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057178.1,150
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057178.1,150
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057178.1,150
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057178.1,150
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057178.1,150
GCA_013823335.1_ASM1382333v1,plasmid_AA315,CP057178.1,150
GCA_013823335.1_ASM1382333v1,plasmid_AA676,CP057181.1,124
GCA_013823335.1_ASM1382333v1,plasmid_AB686,CP057183.1,141
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057180.1,65
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057180.1,81
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057180.1,100
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AA314,CP057178.1,143
GCA_013823335.1_ASM1382333v1,plasmid_AB239,CP057182.1,130
GCA_013790145.1_ASM1379014v1,plasmid_AC247,CP056797.1,50
GCA_013790145.1_ASM1379014v1,plasmid_AC247,CP056794.1,60
GCA_013790145.1_ASM1379014v1,plasmid_AC247,CP056798.1,69
GCA_013790145.1_ASM1379014v1,plasmid_AC247,CP056797.1,69
GCA_013790145.1_ASM1379014v1,plasmid_AC247,CP056797.1,84
GCA_013790145.1_ASM1379014v1,plasmid_AA055,CP056794.1,53
