GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1
GCA_013741855.1_ASM1374185v1,plasmid_AA334,CP056609.1,GCA_013741855.1
GCA_013741855.1_ASM1374185v1,plasmid_AF232,CP056608.1,GCA_013741855.1
GCA_013741855.1_ASM1374185v1,plasmid_AA579,CP056611.1,GCA_013741855.1
GCA_013741855.1_ASM1374185v1,plasmid_AA282,CP056610.1,GCA_013741855.1
GCA_013741855.1_ASM1374185v1,plasmid_AA282,CP056610.1,GCA_013741855.1
GCA_013741855.1_ASM1374185v1,plasmid_AA282,CP056609.1,GCA_013741855.1
GCA_013741855.1_ASM1374185v1,plasmid_AA282,CP056609.1,GCA_013741855.1
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056250.1,GCA_013727075.1
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056250.1,GCA_013727075.1
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056249.1,GCA_013727075.1
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056249.1,GCA_013727075.1
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056250.1,GCA_013727075.1
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056249.1,GCA_013727075.1
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056249.1,GCA_013727075.1
GCA_013727075.1_ASM1372707v1,plasmid_AA747,CP056249.1,GCA_013727075.1
GCA_013832965.1_ASM1383296v1,plasmid_AA749,CP057440.1,GCA_013832965.1
GCA_013832965.1_ASM1383296v1,plasmid_AA378,CP057439.1,GCA_013832965.1
GCA_013832965.1_ASM1383296v1,plasmid_AA378,CP057439.1,GCA_013832965.1
GCA_013832965.1_ASM1383296v1,plasmid_AA378,CP057438.1,GCA_013832965.1
GCA_013832965.1_ASM1383296v1,plasmid_AA378,CP057438.1,GCA_013832965.1
GCA_013824985.1_ASM1382498v1,plasmid_novel_e02d0c7c484b875241dabcb57ab57c4c,CP057290.1,GCA_013824985.1
GCA_013824985.1_ASM1382498v1,plasmid_novel_e02d0c7c484b875241dabcb57ab57c4c,CP057290.1,GCA_013824985.1
GCA_013824985.1_ASM1382498v1,plasmid_AA738,CP057288.1,GCA_013824985.1
GCA_013824985.1_ASM1382498v1,plasmid_AA378,CP057289.1,GCA_013824985.1
GCA_013824985.1_ASM1382498v1,plasmid_AA378,CP057289.1,GCA_013824985.1
GCA_013824985.1_ASM1382498v1,plasmid_AA378,CP057289.1,GCA_013824985.1
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056844.1,GCA_013791985.1
GCA_013791985.1_ASM1379198v1,plasmid_AA474,CP056844.1,GCA_013791985.1
GCA_013791985.1_ASM1379198v1,plasmid_AA329,CP056843.1,GCA_013791985.1
GCA_013791985.1_ASM1379198v1,plasmid_AA329,CP056843.1,GCA_013791985.1
GCA_013786165.1_ASM1378616v1,plasmid_AD672,CP056632.1,GCA_013786165.1
GCA_013786165.1_ASM1378616v1,plasmid_AA976,CP056633.1,GCA_013786165.1
GCA_013806085.1_ASM1380608v1,plasmid_AB745,CP057048.1,GCA_013806085.1
GCA_013806085.1_ASM1380608v1,plasmid_AA304,CP057046.1,GCA_013806085.1
GCA_013806085.1_ASM1380608v1,plasmid_AA304,CP057046.1,GCA_013806085.1
GCA_013806085.1_ASM1380608v1,plasmid_AA304,CP057046.1,GCA_013806085.1
GCA_013806085.1_ASM1380608v1,plasmid_AB442,CP057049.1,GCA_013806085.1
GCA_013806085.1_ASM1380608v1,plasmid_AB002,CP057047.1,GCA_013806085.1
GCA_013806085.1_ASM1380608v1,plasmid_AB002,CP057047.1,GCA_013806085.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048871.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AA337,CP048870.1,GCA_014131635.1
GCA_014131635.1_ASM1413163v1,plasmid_AC511,CP048872.1,GCA_014131635.1
GCA_013816045.1_ASM1381604v1,plasmid_AA302,CP057142.1,GCA_013816045.1
GCA_013816045.1_ASM1381604v1,plasmid_AA302,CP057141.1,GCA_013816045.1
GCA_013816045.1_ASM1381604v1,plasmid_AA302,CP057142.1,GCA_013816045.1
GCA_013816045.1_ASM1381604v1,plasmid_AA302,CP057141.1,GCA_013816045.1
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057840.1,GCA_013899165.1
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057840.1,GCA_013899165.1
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057840.1,GCA_013899165.1
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057839.1,GCA_013899165.1
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057839.1,GCA_013899165.1
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057839.1,GCA_013899165.1
GCA_013899165.1_ASM1389916v1,plasmid_AC082,CP057839.1,GCA_013899165.1
GCA_014169175.1_ASM1416917v1,plasmid_AA579,AP022099.1,GCA_014169175.1
GCA_014169175.1_ASM1416917v1,plasmid_AA579,AP022101.1,GCA_014169175.1
GCA_014169175.1_ASM1416917v1,plasmid_AA977,AP022100.1,GCA_014169175.1
GCA_014169175.1_ASM1416917v1,plasmid_AC748,AP022104.1,GCA_014169175.1
GCA_013812015.1_ASM1381201v1,plasmid_AB044,CP057074.1,GCA_013812015.1
GCA_014170615.1_ASM1417061v1,plasmid_AG884,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA474,CP059909.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA474,CP059909.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA474,CP059909.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA474,CP059909.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA474,CP059909.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AD672,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AD672,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059908.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059910.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059910.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA179,CP059907.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA378,CP059910.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA378,CP059910.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA378,CP059910.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA378,CP059910.1,GCA_014170615.1
GCA_014170615.1_ASM1417061v1,plasmid_AA378,CP059910.1,GCA_014170615.1
GCA_013725775.1_ASM1372577v1,plasmid_AA304,CP056243.1,GCA_013725775.1
GCA_013725775.1_ASM1372577v1,plasmid_AF232,CP056242.1,GCA_013725775.1
GCA_013725775.1_ASM1372577v1,plasmid_AF232,CP056242.1,GCA_013725775.1
GCA_013786125.1_ASM1378612v1,plasmid_AD672,CP056620.1,GCA_013786125.1
GCA_013786125.1_ASM1378612v1,plasmid_AA378,CP056621.1,GCA_013786125.1
GCA_013786125.1_ASM1378612v1,plasmid_AA378,CP056620.1,GCA_013786125.1
GCA_013786125.1_ASM1378612v1,plasmid_AA378,CP056620.1,GCA_013786125.1
GCA_013786125.1_ASM1378612v1,plasmid_AA378,CP056620.1,GCA_013786125.1
GCA_014169195.1_ASM1416919v1,plasmid_AF232,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA324,AP022106.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA324,AP022106.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA324,AP022106.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA324,AP022106.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA324,AP022106.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA324,AP022106.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA324,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA324,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022106.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022106.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022106.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_014169195.1_ASM1416919v1,plasmid_AA352,AP022105.1,GCA_014169195.1
GCA_013803745.1_ASM1380374v1,plasmid_AA302,CP057013.1,GCA_013803745.1
GCA_013803745.1_ASM1380374v1,plasmid_AA302,CP057012.1,GCA_013803745.1
GCA_013803745.1_ASM1380374v1,plasmid_AA302,CP057013.1,GCA_013803745.1
GCA_013803745.1_ASM1380374v1,plasmid_AA302,CP057012.1,GCA_013803745.1
GCA_013813585.1_ASM1381358v1,plasmid_AA152,CP057111.1,GCA_013813585.1
GCA_013813585.1_ASM1381358v1,plasmid_AA302,CP057110.1,GCA_013813585.1
GCA_013813585.1_ASM1381358v1,plasmid_AA302,CP057110.1,GCA_013813585.1
GCA_013815445.1_ASM1381544v1,plasmid_AA304,CP057138.1,GCA_013815445.1
GCA_013815445.1_ASM1381544v1,plasmid_AA304,CP057137.1,GCA_013815445.1
GCA_013815445.1_ASM1381544v1,plasmid_AA304,CP057138.1,GCA_013815445.1
GCA_013815445.1_ASM1381544v1,plasmid_AA304,CP057137.1,GCA_013815445.1
GCA_013815445.1_ASM1381544v1,plasmid_AA304,CP057137.1,GCA_013815445.1
GCA_014109665.1_ASM1410966v1,plasmid_AA345,CP058105.1,GCA_014109665.1
GCA_014169775.1_ASM1416977v1,plasmid_AA474,AP022263.1,GCA_014169775.1
GCA_013784085.1_ASM1378408v1,plasmid_AF232,CP056392.1,GCA_013784085.1
GCA_013923405.1_ASM1392340v1,plasmid_AA179,CP058071.1,GCA_013923405.1
GCA_013923405.1_ASM1392340v1,plasmid_AA179,CP058071.1,GCA_013923405.1
GCA_013923405.1_ASM1392340v1,plasmid_AA179,CP058071.1,GCA_013923405.1
GCA_013923405.1_ASM1392340v1,plasmid_AB714,CP058071.1,GCA_013923405.1
GCA_014168595.1_ASM1416859v1,plasmid_AA474,AP021916.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA474,AP021916.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA474,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA474,AP021914.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA474,AP021914.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA474,AP021914.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA474,AP021914.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA474,AP021916.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021914.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021914.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021914.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AA176,AP021915.1,GCA_014168595.1
GCA_014168595.1_ASM1416859v1,plasmid_AF232,AP021914.1,GCA_014168595.1
GCA_013790405.1_ASM1379040v1,plasmid_AA474,CP056817.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AA474,CP056817.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AA474,CP056817.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AA474,CP056817.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AE638,CP056816.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AA282,CP056818.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AA282,CP056819.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AA297,CP056819.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AA297,CP056819.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AA297,CP056819.1,GCA_013790405.1
GCA_013790405.1_ASM1379040v1,plasmid_AB233,CP056820.1,GCA_013790405.1
GCA_014168835.1_ASM1416883v1,plasmid_AA171,AP021999.1,GCA_014168835.1
GCA_014168835.1_ASM1416883v1,plasmid_AA171,AP021999.1,GCA_014168835.1
GCA_014168835.1_ASM1416883v1,plasmid_AA171,AP021999.1,GCA_014168835.1
GCA_014168835.1_ASM1416883v1,plasmid_AA171,AP021999.1,GCA_014168835.1
GCA_014168835.1_ASM1416883v1,plasmid_AA171,AP021999.1,GCA_014168835.1
GCA_014168835.1_ASM1416883v1,plasmid_AA171,AP021999.1,GCA_014168835.1
GCA_014168835.1_ASM1416883v1,plasmid_AA171,AP021999.1,GCA_014168835.1
GCA_014168835.1_ASM1416883v1,plasmid_AA171,AP021999.1,GCA_014168835.1
GCA_014168835.1_ASM1416883v1,plasmid_AA977,AP022001.1,GCA_014168835.1
GCA_014168835.1_ASM1416883v1,plasmid_AC509,AP022000.1,GCA_014168835.1
GCA_013829445.1_ASM1382944v1,plasmid_AA325,CP057369.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AA325,CP057369.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AA325,CP057369.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AA325,CP057369.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AB229,CP057370.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AB229,CP057370.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AB229,CP057370.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AB229,CP057369.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AG658,CP057369.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AG658,CP057369.1,GCA_013829445.1
GCA_013829445.1_ASM1382944v1,plasmid_AA810,CP057369.1,GCA_013829445.1
GCA_014109125.1_ASM1410912v1,plasmid_AA179,CP058079.1,GCA_014109125.1
GCA_014109125.1_ASM1410912v1,plasmid_AA179,CP058079.1,GCA_014109125.1
GCA_014109125.1_ASM1410912v1,plasmid_AA179,CP058079.1,GCA_014109125.1
GCA_014109125.1_ASM1410912v1,plasmid_AB714,CP058079.1,GCA_014109125.1
GCA_014109005.1_ASM1410900v1,plasmid_AB685,CP058051.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_novel_f2080e253c5939f59e28271766596045,CP058047.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AD465,CP058050.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AD167,CP058049.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058047.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058047.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058046.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AB718,CP058048.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058047.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,GCA_014109005.1
GCA_014109005.1_ASM1410900v1,plasmid_AA583,CP058046.1,GCA_014109005.1
GCA_014169695.1_ASM1416969v1,plasmid_AB060,AP022250.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AD487,AP022251.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AB595,AP022245.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022246.1,GCA_014169695.1,1,1004
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,GCA_014169695.1,1005,11272
GCA_014169695.1_ASM1416969v1,plasmid_AA329,AP022247.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022247.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022247.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022248.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022248.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AA175,AP022246.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022245.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,GCA_014169695.1
GCA_014169695.1_ASM1416969v1,plasmid_AC305,AP022248.1,GCA_014169695.1
GCA_014169435.1_ASM1416943v1,plasmid_AC044,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AC044,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AC044,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AC044,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AC044,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AC044,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022171.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
GCA_014169435.1_ASM1416943v1,plasmid_AA337,AP022172.1,GCA_014169435.1
