#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
ECO-JSC-RGN-105291.fna	ECO-JSC-RGN-105291_202103232141_82_length_5046_cov_47.113504	3605	4465	blaSHV-12_1	1-861/861	===============	0/0	100.00	100.00	resfinder	KF976405	resfinder~~~blaSHV-12_1~~~KF976405 Alternate name; SHV-5-2a
ECO-JSC-RGN-105291.fna	ECO-JSC-RGN-105291_202103232141_96_length_2369_cov_55.809773	778	1962	tet(D)_1	1-1185/1185	===============	0/0	100.00	100.00	resfinder	AF467077	resfinder~~~tet(D)_1~~~AF467077 tet(D)_1
ECO-JSC-RGN-103892.fna	ECO-JSC-RGN-103892_202103232141_10_length_165103_cov_22.767867	99711	100943	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103892.fna	ECO-JSC-RGN-103892_202103232141_32_length_41350_cov_53.497662	485	1345	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
ECO-JSC-RGN-103892.fna	ECO-JSC-RGN-103892_202103232141_56_length_11237_cov_25.152330	1369	2244	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-103892.fna	ECO-JSC-RGN-103892_202103232141_64_length_7545_cov_27.492501	3709	4955	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-103892.fna	ECO-JSC-RGN-103892_202103232141_85_length_2754_cov_27.218155	1774	2634	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
ECO-JSC-RGN-103892.fna	ECO-JSC-RGN-103892_202103232141_90_length_2339_cov_24.897878	75	519	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
ECO-JSC-RGN-103892.fna	ECO-JSC-RGN-103892_202103232141_90_length_2339_cov_24.897878	657	1487	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
ECO-JSC-RGN-103892.fna	ECO-JSC-RGN-103892_202103232141_90_length_2339_cov_24.897878	1618	2217	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_1_length_531491_cov_19.741320	99946	101178	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_55_length_10119_cov_48.474009	146	1067	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_55_length_10119_cov_48.474009	6362	7228	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_55_length_10119_cov_48.474009	7748	8536	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_55_length_10119_cov_48.474009	8667	9140	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_55_length_10119_cov_48.474009	9159	9325	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_64_length_5767_cov_39.480316	559	1374	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_64_length_5767_cov_39.480316	1435	2238	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_64_length_5767_cov_39.480316	2238	3074	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_64_length_5767_cov_39.480316	4053	5299	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-104243.fna	ECO-JSC-RGN-104243_202103232141_79_length_1513_cov_52.581132	391	1266	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	resfinder~~~blaCTX-M-27_1~~~AY156923 blaCTX-M-27_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_16_length_110273_cov_82.403372	13934	14353	fosA_3	1-420/420	===============	0/0	100.00	98.81	resfinder	ACWO01000079	resfinder~~~fosA_3~~~ACWO01000079 fosA_3
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_2_length_574556_cov_63.946423	387216	388076	blaSHV-76_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AM176551	resfinder~~~blaSHV-76_1~~~AM176551 blaSHV-76_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_41_length_12593_cov_113.613615	136	501	qnrB17_2	1-366/645	=========......	0/0	56.74	100.00	resfinder	AM919398	resfinder~~~qnrB17_2~~~AM919398 qnrB17_2
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_41_length_12593_cov_113.613615	8757	10003	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_42_length_8817_cov_96.848970	518	1393	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_42_length_8817_cov_96.848970	4215	5075	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_42_length_8817_cov_96.848970	5796	6632	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_42_length_8817_cov_96.848970	6632	7435	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_42_length_8817_cov_96.848970	7496	8311	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_43_length_6881_cov_114.965902	1546	1713	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_43_length_6881_cov_114.965902	1720	2202	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	resfinder~~~dfrA14_5~~~DQ388123 dfrA14_5
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_46_length_2753_cov_103.620329	1773	2633	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_48_length_2338_cov_103.628483	75	519	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_48_length_2338_cov_103.628483	657	1487	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_48_length_2338_cov_103.628483	1618	2217	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_54_length_1259_cov_118.195431	896	1182	qnrB1_1	359-645/645	........=======	0/0	44.50	100.00	resfinder	DQ351241	resfinder~~~qnrB1_1~~~DQ351241 qnrB1_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_9_length_213396_cov_74.875196	178123	181275	oqxB_1	1-3153/3153	===============	0/0	100.00	99.14	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105463.fna	KLP-JSC-RGN-105463_202103232141_9_length_213396_cov_74.875196	181299	182474	oqxA_1	1-1176/1176	===============	0/0	100.00	99.41	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_1_length_531528_cov_19.851503	430506	431738	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_54_length_10119_cov_40.343955	795	961	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_54_length_10119_cov_40.343955	980	1453	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_54_length_10119_cov_40.343955	1584	2372	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_54_length_10119_cov_40.343955	2892	3758	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_54_length_10119_cov_40.343955	9053	9974	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_58_length_5767_cov_33.115641	469	1715	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_58_length_5767_cov_33.115641	2694	3530	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_58_length_5767_cov_33.115641	3530	4333	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_58_length_5767_cov_33.115641	4394	5209	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-103870.fna	ECO-JSC-RGN-103870_202103232141_69_length_1513_cov_43.816352	248	1123	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	resfinder~~~blaCTX-M-27_1~~~AY156923 blaCTX-M-27_1
KLP-JSC-RGN-105168.fna	KLP-JSC-RGN-105168_202103232141_13_length_127995_cov_35.901812	10231	11406	oqxA_1	1-1176/1176	===============	0/0	100.00	100.00	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105168.fna	KLP-JSC-RGN-105168_202103232141_13_length_127995_cov_35.901812	11430	14582	oqxB_1	1-3153/3153	===============	0/0	100.00	99.27	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105168.fna	KLP-JSC-RGN-105168_202103232141_15_length_124512_cov_37.843613	13976	14395	fosA_3	1-420/420	===============	0/0	100.00	99.29	resfinder	ACWO01000079	resfinder~~~fosA_3~~~ACWO01000079 fosA_3
KLP-JSC-RGN-105168.fna	KLP-JSC-RGN-105168_202103232141_34_length_39863_cov_110.795682	38952	39596	qnrB7_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU043311	resfinder~~~qnrB7_1~~~EU043311 qnrB7_1
KLP-JSC-RGN-105168.fna	KLP-JSC-RGN-105168_202103232141_79_length_3366_cov_128.949529	24	884	blaSHV-12_1	1-861/861	===============	0/0	100.00	100.00	resfinder	KF976405	resfinder~~~blaSHV-12_1~~~KF976405 Alternate name; SHV-5-2a
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_18_length_96087_cov_63.669399	37322	38497	oqxA_1	1-1176/1176	===============	0/0	100.00	98.89	resfinder	EU370913	resfinder~~~oqxA_1~~~EU370913 oqxA_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_18_length_96087_cov_63.669399	38521	41673	oqxB_1	1-3153/3153	===============	0/0	100.00	98.57	resfinder	EU370913	resfinder~~~oqxB_1~~~EU370913 oqxB_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_1_length_837935_cov_51.094522	645436	646296	blaSHV-106_1	1-861/861	===============	0/0	100.00	99.88	resfinder	AM922307	resfinder~~~blaSHV-106_1~~~AM922307 blaSHV-106_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_26_length_46499_cov_83.608505	2715	3590	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_37_length_13633_cov_239.679256	2590	3836	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_37_length_13633_cov_239.679256	12092	12736	qnrB1_1	1-645/645	===============	0/0	100.00	100.00	resfinder	DQ351241	resfinder~~~qnrB1_1~~~DQ351241 qnrB1_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_38_length_5789_cov_75.802346	500	1315	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_38_length_5789_cov_75.802346	1376	2179	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_38_length_5789_cov_75.802346	2179	3015	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_38_length_5789_cov_75.802346	3736	4596	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	resfinder~~~blaTEM-1B_1~~~AY458016 Alternate name; RblaTEM-1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_43_length_2753_cov_341.288117	1773	2633	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_44_length_2338_cov_334.054843	122	721	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_44_length_2338_cov_334.054843	852	1682	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_44_length_2338_cov_334.054843	1820	2264	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_4_length_378441_cov_68.816536	22806	23225	fosA6_1	1-420/433	===============	0/0	97.00	99.76	resfinder	KU254579	resfinder~~~fosA6_1~~~KU254579 fosA6_1
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_6_length_364895_cov_64.917041	362633	363115	dfrA14_5	1-483/483	===============	0/0	100.00	99.59	resfinder	DQ388123	resfinder~~~dfrA14_5~~~DQ388123 dfrA14_5
KLP-JSC-RGN-105470.fna	KLP-JSC-RGN-105470_202103232141_6_length_364895_cov_64.917041	363122	363289	ant(3'')-Ia_1	1-175/972	===...../......	3/7	17.28	96.00	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_1_length_520672_cov_91.613486	99947	101179	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_44_length_10119_cov_190.272555	795	961	ant(3'')-Ia_1	1-174/972	===...../......	3/7	17.18	95.98	resfinder	X02340	resfinder~~~ant(3'')-Ia_1~~~X02340 ant(3'')-Ia_1
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_44_length_10119_cov_190.272555	980	1453	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	resfinder~~~dfrA17_1~~~FJ460238 dfrA17_1
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_44_length_10119_cov_190.272555	1584	2372	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	resfinder~~~aadA5_1~~~AF137361 aadA5_1
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_44_length_10119_cov_190.272555	2892	3758	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_44_length_10119_cov_190.272555	9053	9974	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	resfinder~~~mph(A)_2~~~U36578 mph(A)_2
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_47_length_5768_cov_183.348796	470	1716	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_47_length_5768_cov_183.348796	2695	3531	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_47_length_5768_cov_183.348796	3531	4334	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_47_length_5768_cov_183.348796	4395	5210	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-MOD-104868.fna	ECO-JSC-MOD-104868_202103232141_62_length_1513_cov_190.200000	391	1266	blaCTX-M-27_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY156923	resfinder~~~blaCTX-M-27_1~~~AY156923 blaCTX-M-27_1
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_1_length_435816_cov_23.241578	334873	336105	mdf(A)_1	1-1233/1233	===============	0/0	100.00	97.81	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_22_length_76818_cov_22.889707	2758	3633	blaCTX-M-15_1	1-876/876	===============	0/0	100.00	100.00	resfinder	AY044436	resfinder~~~blaCTX-M-15_1~~~AY044436 Alternate name; UOE-1
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_46_length_9795_cov_22.465631	5959	7205	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_54_length_6274_cov_125.348233	3062	3898	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_54_length_6274_cov_125.348233	3898	4701	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_54_length_6274_cov_125.348233	4762	5577	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	resfinder~~~sul2_2~~~AY034138 sul2_2
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_78_length_2754_cov_20.770639	121	981	aac(3)-IIa_1	1-861/861	===============	0/0	100.00	99.77	resfinder	X51534	resfinder~~~aac(3)-IIa_1~~~X51534 aac(3)-IIa_1
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_84_length_2340_cov_21.625718	124	723	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	100.00	resfinder	DQ303918	resfinder~~~aac(6')-Ib-cr_1~~~DQ303918 aac(6')-Ib-cr_1
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_84_length_2340_cov_21.625718	854	1684	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	resfinder~~~blaOXA-1_1~~~HQ170510 blaOXA-1_1
ECO-JSC-RGN-103797.fna	ECO-JSC-RGN-103797_202103232141_84_length_2340_cov_21.625718	1822	2266	catB3_1	1-445/633	===========....	0/0	70.30	99.78	resfinder	AJ009818	resfinder~~~catB3_1~~~AJ009818 catB3_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_101_length_642_cov_153.592920	1	585	aadA2_1	235-819/819	....===========	0/0	71.43	100.00	resfinder	NC_010870	resfinder~~~aadA2_1~~~NC_010870 aadA2_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_104_length_612_cov_315.271028	1	465	blaTEM-105_1	397-861/861	......=========	0/0	54.01	100.00	resfinder	AF516720	resfinder~~~blaTEM-105_1~~~AF516720 blaTEM-105_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_14_length_133097_cov_41.555525	29803	31035	mdf(A)_1	1-1233/1233	===============	0/0	100.00	98.78	resfinder	Y08743	resfinder~~~mdf(A)_1~~~Y08743 mdf(A)_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_46_length_7424_cov_77.373214	1	105	tet(A)_1	1096-1200/1200	.............==	0/0	8.75	100.00	resfinder	AJ313332	resfinder~~~tet(A)_1~~~AJ313332 tet(A)_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_48_length_6369_cov_80.239352	1	105	tet(A)_6	1171-1275/1275	.............==	0/0	8.24	100.00	resfinder	AF534183	resfinder~~~tet(A)_6~~~AF534183 tet(A)_6
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_48_length_6369_cov_80.239352	706	1919	floR_2	1-1214/1215	===============	0/0	99.92	98.19	resfinder	AF118107	resfinder~~~floR_2~~~AF118107 floR_2
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_52_length_5571_cov_76.783946	498	1364	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	resfinder~~~sul1_5~~~EU780013 sul1_5
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_58_length_4220_cov_113.157857	2645	3505	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	resfinder~~~aac(3)-IId_1~~~EU022314 aac(3)-IId_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_59_length_4118_cov_103.149715	175	831	qnrS1_1	1-657/657	===============	0/0	100.00	100.00	resfinder	AB187515	resfinder~~~qnrS1_1~~~AB187515 qnrS1_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_61_length_3232_cov_63.005705	626	1462	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	resfinder~~~aph(6)-Id_1~~~M28829 aph(6)-Id_1
ECO-JSC-RGN-105241.fna	ECO-JSC-RGN-105241_202103232141_61_length_3232_cov_63.005705	1462	2265	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	resfinder~~~aph(3'')-Ib_5~~~AF321551 aph(3'')-Ib_5
