GCA_014169115.1_ASM1416911v1,plasmid_AD482,AP022075.1,GCA_014169115.1_ASM1416911v1_202109171340_110_length_3072_cov_358.917863
GCA_014169575.1_ASM1416957v1,plasmid_novel_7a3064f359b44d71dec51252ff54e986,AP022208.1,GCA_014169575.1_ASM1416957v1_202109200955_110_length_2355_cov_10.297127
GCA_014169575.1_ASM1416957v1,plasmid_novel_7a3064f359b44d71dec51252ff54e986,AP022208.1,GCA_014169575.1_ASM1416957v1_202109200955_110_length_2355_cov_10.297127
GCA_014169575.1_ASM1416957v1,plasmid_AA336,AP022208.1,GCA_014169575.1_ASM1416957v1_202109200955_51_length_17236_cov_11.254194
GCA_014169575.1_ASM1416957v1,plasmid_AA336,AP022208.1,GCA_014169575.1_ASM1416957v1_202109200955_80_length_4849_cov_9.952986
GCA_014169575.1_ASM1416957v1,plasmid_AA336,AP022208.1,GCA_014169575.1_ASM1416957v1_202109200955_82_length_4613_cov_11.752341
GCA_014169575.1_ASM1416957v1,plasmid_AA336,AP022208.1,GCA_014169575.1_ASM1416957v1_202109200955_95_length_3304_cov_11.514007
GCA_014169575.1_ASM1416957v1,plasmid_AA336,AP022208.1,GCA_014169575.1_ASM1416957v1_202109200955_121_length_1460_cov_9.561890
GCA_014169575.1_ASM1416957v1,plasmid_AC748,AP022212.1,GCA_014169575.1_ASM1416957v1_202109200955_113_length_2216_cov_682.864050
GCA_014109625.1_ASM1410962v1,plasmid_AA302,CP058091.1,GCA_014109625.1_ASM1410962v1_202109200955_29_length_52230_cov_46.223538
GCA_014109625.1_ASM1410962v1,plasmid_AA302,CP058091.1,GCA_014109625.1_ASM1410962v1_202109200955_36_length_22284_cov_48.025996
GCA_014109625.1_ASM1410962v1,plasmid_AA302,CP058091.1,GCA_014109625.1_ASM1410962v1_202109200955_64_length_1949_cov_117.048299
GCA_014109625.1_ASM1410962v1,plasmid_AA302,CP058092.1,GCA_014109625.1_ASM1410962v1_202109200955_64_length_1949_cov_117.048299
GCA_014109625.1_ASM1410962v1,plasmid_AA182,CP058092.1,GCA_014109625.1_ASM1410962v1_202109200955_23_length_65523_cov_78.348095
GCA_014109625.1_ASM1410962v1,plasmid_AA182,CP058092.1,GCA_014109625.1_ASM1410962v1_202109200955_55_length_4158_cov_80.990821
GCA_013823865.1_ASM1382386v1,plasmid_AB685,CP057189.1,GCA_013823865.1_ASM1382386v1_202109200955_54_length_1628_cov_1363.920052
GCA_013601135.1_ASM1360113v1,plasmid_AA159,CP055716.1,GCA_013601135.1_ASM1360113v1_202109200955_44_length_6936_cov_557.399324
GCA_013601135.1_ASM1360113v1,plasmid_AD669,CP055714.1,GCA_013601135.1_ASM1360113v1_202109200955_21_length_71518_cov_65.603900
GCA_013601135.1_ASM1360113v1,plasmid_AB233,CP055715.1,GCA_013601135.1_ASM1360113v1_202109200955_29_length_37743_cov_71.846076
GCA_013749975.1_ASM1374997v1,plasmid_AD669,CP056557.1,GCA_013749975.1_ASM1374997v1_202109171340_42_length_40241_cov_121.888358
GCA_013749975.1_ASM1374997v1,plasmid_AD669,CP056557.1,GCA_013749975.1_ASM1374997v1_202109171340_99_length_1540_cov_154.521531
GCA_013749975.1_ASM1374997v1,plasmid_AA329,CP056558.1,GCA_013749975.1_ASM1374997v1_202109171340_39_length_42804_cov_189.459218
GCA_013749975.1_ASM1374997v1,plasmid_AA329,CP056558.1,GCA_013749975.1_ASM1374997v1_202109171340_53_length_23856_cov_194.936793
GCA_013749975.1_ASM1374997v1,plasmid_AA329,CP056557.1,GCA_013749975.1_ASM1374997v1_202109171340_86_length_2480_cov_124.128589
GCA_013749975.1_ASM1374997v1,plasmid_AA329,CP056557.1,GCA_013749975.1_ASM1374997v1_202109171340_112_length_1094_cov_160.093412
GCA_013828415.1_ASM1382841v1,plasmid_AB685,CP057352.1,GCA_013828415.1_ASM1382841v1_202109200955_25_length_1628_cov_860.618956
GCA_013828415.1_ASM1382841v1,plasmid_AA161,CP057351.1,GCA_013828415.1_ASM1382841v1_202109200955_21_length_7007_cov_1187.596681
GCA_013791815.1_ASM1379181v1,plasmid_AA175,CP056847.1,GCA_013791815.1_ASM1379181v1_202109200955_19_length_102975_cov_36.059797
GCA_013791815.1_ASM1379181v1,plasmid_AA175,CP056847.1,GCA_013791815.1_ASM1379181v1_202109200955_39_length_11037_cov_35.592062
GCA_013791815.1_ASM1379181v1,plasmid_AA175,CP056847.1,GCA_013791815.1_ASM1379181v1_202109200955_41_length_10133_cov_38.306086
GCA_013791815.1_ASM1379181v1,plasmid_AA175,CP056847.1,GCA_013791815.1_ASM1379181v1_202109200955_49_length_3908_cov_38.783868
GCA_013791815.1_ASM1379181v1,plasmid_AA175,CP056847.1,GCA_013791815.1_ASM1379181v1_202109200955_50_length_2985_cov_32.038514
GCA_013791815.1_ASM1379181v1,plasmid_AA175,CP056847.1,GCA_013791815.1_ASM1379181v1_202109200955_51_length_2597_cov_34.892460
GCA_013783685.1_ASM1378368v1,plasmid_AA315,CP056356.1,GCA_013783685.1_ASM1378368v1_202109200955_22_length_74501_cov_22.078804
GCA_013885155.1_ASM1388515v1,plasmid_AA315,CP057541.1,GCA_013885155.1_ASM1388515v1_202109200955_18_length_58036_cov_48.996132
GCA_013885155.1_ASM1388515v1,plasmid_AD486,CP057544.1,GCA_013885155.1_ASM1388515v1_202109200955_26_length_3384_cov_746.434756
GCA_013885155.1_ASM1388515v1,plasmid_AA474,CP057540.1,GCA_013885155.1_ASM1388515v1_202109200955_15_length_96269_cov_20.043009
GCA_013885155.1_ASM1388515v1,plasmid_AA474,CP057540.1,GCA_013885155.1_ASM1388515v1_202109200955_29_length_2663_cov_71.372634
GCA_013885155.1_ASM1388515v1,plasmid_AA474,CP057541.1,GCA_013885155.1_ASM1388515v1_202109200955_29_length_2663_cov_71.372634
GCA_013885155.1_ASM1388515v1,plasmid_AC509,CP057542.1,GCA_013885155.1_ASM1388515v1_202109200955_24_length_7325_cov_637.382328
GCA_013885155.1_ASM1388515v1,plasmid_AA979,CP057543.1,GCA_013885155.1_ASM1388515v1_202109200955_25_length_6357_cov_1562.232263
GCA_014170675.1_ASM1417067v1,plasmid_AA474,CP059919.1,GCA_014170675.1_ASM1417067v1_202109200955_26_length_38488_cov_10.018665
GCA_014170675.1_ASM1417067v1,plasmid_AA474,CP059919.1,GCA_014170675.1_ASM1417067v1_202109200955_29_length_33090_cov_4.449716
GCA_014170675.1_ASM1417067v1,plasmid_AA474,CP059919.1,GCA_014170675.1_ASM1417067v1_202109200955_30_length_32686_cov_8.661998
GCA_014170675.1_ASM1417067v1,plasmid_AA474,CP059919.1,GCA_014170675.1_ASM1417067v1_202109200955_53_length_14290_cov_7.585399
GCA_014170675.1_ASM1417067v1,plasmid_AA474,CP059917.1,GCA_014170675.1_ASM1417067v1_202109200955_78_length_2031_cov_33.974790
GCA_014170675.1_ASM1417067v1,plasmid_AA474,CP059917.1,GCA_014170675.1_ASM1417067v1_202109200955_78_length_2031_cov_33.974790
GCA_014170675.1_ASM1417067v1,plasmid_AA474,CP059917.1,GCA_014170675.1_ASM1417067v1_202109200955_78_length_2031_cov_33.974790
GCA_014170675.1_ASM1417067v1,plasmid_AA474,CP059917.1,GCA_014170675.1_ASM1417067v1_202109200955_78_length_2031_cov_33.974790
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_31_length_31734_cov_10.296137
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_34_length_24296_cov_10.994042
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_35_length_23403_cov_9.931088
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_40_length_22201_cov_11.719398
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_46_length_18685_cov_9.071128
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_47_length_16984_cov_14.030670
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_49_length_15753_cov_10.166197
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_55_length_11582_cov_7.942558
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_58_length_9646_cov_12.352243
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_62_length_8667_cov_8.924239
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_65_length_6106_cov_12.987289
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059917.1,GCA_014170675.1_ASM1417067v1_202109200955_71_length_2699_cov_38.713453
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_71_length_2699_cov_38.713453
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_71_length_2699_cov_38.713453
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059917.1,GCA_014170675.1_ASM1417067v1_202109200955_71_length_2699_cov_38.713453
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059917.1,GCA_014170675.1_ASM1417067v1_202109200955_75_length_2245_cov_10.076959
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_79_length_1837_cov_8.858480
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_81_length_1714_cov_18.113422
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059919.1,GCA_014170675.1_ASM1417067v1_202109200955_81_length_1714_cov_18.113422
GCA_014170675.1_ASM1417067v1,plasmid_AA176,CP059918.1,GCA_014170675.1_ASM1417067v1_202109200955_84_length_1675_cov_11.761628
GCA_014170675.1_ASM1417067v1,plasmid_AB241,CP059921.1,GCA_014170675.1_ASM1417067v1_202109200955_77_length_2223_cov_753.985687
GCA_013602835.1_ASM1360283v1,plasmid_AA161,CP055727.1,GCA_013602835.1_ASM1360283v1_202109200955_59_length_6832_cov_1037.148631
GCA_013602835.1_ASM1360283v1,plasmid_AA283,CP055726.1,GCA_013602835.1_ASM1360283v1_202109200955_37_length_23891_cov_63.758209
GCA_013602835.1_ASM1360283v1,plasmid_AA283,CP055725.1,GCA_013602835.1_ASM1360283v1_202109200955_44_length_16799_cov_52.663916
GCA_013602835.1_ASM1360283v1,plasmid_AA283,CP055725.1,GCA_013602835.1_ASM1360283v1_202109200955_51_length_12741_cov_52.946541
GCA_013602835.1_ASM1360283v1,plasmid_AA283,CP055726.1,GCA_013602835.1_ASM1360283v1_202109200955_69_length_3918_cov_64.870086
GCA_013602835.1_ASM1360283v1,plasmid_AA283,CP055725.1,GCA_013602835.1_ASM1360283v1_202109200955_70_length_3918_cov_53.134080
GCA_013602835.1_ASM1360283v1,plasmid_AA283,CP055725.1,GCA_013602835.1_ASM1360283v1_202109200955_81_length_2361_cov_113.266200
GCA_013602835.1_ASM1360283v1,plasmid_AA283,CP055726.1,GCA_013602835.1_ASM1360283v1_202109200955_81_length_2361_cov_113.266200
GCA_013602835.1_ASM1360283v1,plasmid_novel_15ddd222522274deee0bea43c8fd5976,CP055725.1,GCA_013602835.1_ASM1360283v1_202109200955_49_length_13852_cov_51.419310
GCA_013602835.1_ASM1360283v1,plasmid_novel_15ddd222522274deee0bea43c8fd5976,CP055724.1,GCA_013602835.1_ASM1360283v1_202109200955_78_length_2699_cov_293.152555
GCA_013602835.1_ASM1360283v1,plasmid_novel_15ddd222522274deee0bea43c8fd5976,CP055726.1,GCA_013602835.1_ASM1360283v1_202109200955_78_length_2699_cov_293.152555
GCA_013602835.1_ASM1360283v1,plasmid_novel_15ddd222522274deee0bea43c8fd5976,CP055724.1,GCA_013602835.1_ASM1360283v1_202109200955_78_length_2699_cov_293.152555
GCA_013602835.1_ASM1360283v1,plasmid_novel_15ddd222522274deee0bea43c8fd5976,CP055724.1,GCA_013602835.1_ASM1360283v1_202109200955_78_length_2699_cov_293.152555
GCA_013602835.1_ASM1360283v1,plasmid_novel_15ddd222522274deee0bea43c8fd5976,CP055724.1,GCA_013602835.1_ASM1360283v1_202109200955_78_length_2699_cov_293.152555
GCA_013602835.1_ASM1360283v1,plasmid_novel_15ddd222522274deee0bea43c8fd5976,CP055724.1,GCA_013602835.1_ASM1360283v1_202109200955_78_length_2699_cov_293.152555
GCA_013602835.1_ASM1360283v1,plasmid_novel_15ddd222522274deee0bea43c8fd5976,CP055725.1,GCA_013602835.1_ASM1360283v1_202109200955_78_length_2699_cov_293.152555
GCA_013602835.1_ASM1360283v1,plasmid_novel_15ddd222522274deee0bea43c8fd5976,CP055725.1,GCA_013602835.1_ASM1360283v1_202109200955_78_length_2699_cov_293.152555
GCA_013835785.1_ASM1383578v1,plasmid_AA304,CP057477.1,GCA_013835785.1_ASM1383578v1_202109200955_28_length_45951_cov_39.753448
GCA_013835785.1_ASM1383578v1,plasmid_AA304,CP057477.1,GCA_013835785.1_ASM1383578v1_202109200955_31_length_36341_cov_40.206439
GCA_013835785.1_ASM1383578v1,plasmid_AA372,CP057478.1,GCA_013835785.1_ASM1383578v1_202109200955_24_length_57114_cov_41.322003
GCA_013835785.1_ASM1383578v1,plasmid_AA378,CP057476.1,GCA_013835785.1_ASM1383578v1_202109200955_19_length_96828_cov_28.206647
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_25_length_24057_cov_20.887965
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_26_length_14989_cov_20.292625
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056304.1,GCA_013731515.1_ASM1373151v1_202109200955_27_length_13925_cov_23.958182
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_28_length_11669_cov_22.956767
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_29_length_11516_cov_23.419791
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_31_length_10645_cov_21.727800
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_32_length_9839_cov_22.916392
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_33_length_8376_cov_17.470118
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_34_length_7961_cov_24.300868
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_36_length_6085_cov_15.521484
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_38_length_4591_cov_22.071909
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_41_length_2968_cov_19.152059
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_43_length_2709_cov_20.020914
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_45_length_2501_cov_25.510531
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056304.1,GCA_013731515.1_ASM1373151v1_202109200955_49_length_1084_cov_39.693835
GCA_013731515.1_ASM1373151v1,plasmid_AA176,CP056305.1,GCA_013731515.1_ASM1373151v1_202109200955_49_length_1084_cov_39.693835
GCA_013731515.1_ASM1373151v1,plasmid_AA579,CP056306.1,GCA_013731515.1_ASM1373151v1_202109200955_40_length_4201_cov_727.581983
GCA_013892855.1_ASM1389285v1,plasmid_AA161,CP057667.1,GCA_013892855.1_ASM1389285v1_202109200955_47_length_7057_cov_572.662771
GCA_013892855.1_ASM1389285v1,plasmid_AE638,CP057666.1,GCA_013892855.1_ASM1389285v1_202109200955_40_length_19398_cov_8.732292
GCA_013892855.1_ASM1389285v1,plasmid_AE638,CP057666.1,GCA_013892855.1_ASM1389285v1_202109200955_50_length_4844_cov_6.691753
GCA_013892855.1_ASM1389285v1,plasmid_AA979,CP057668.1,GCA_013892855.1_ASM1389285v1_202109200955_48_length_6357_cov_959.295345
GCA_013892855.1_ASM1389285v1,plasmid_AA175,CP057666.1,GCA_013892855.1_ASM1389285v1_202109200955_41_length_17257_cov_8.299299
GCA_013892855.1_ASM1389285v1,plasmid_AA175,CP057666.1,GCA_013892855.1_ASM1389285v1_202109200955_45_length_13414_cov_7.880485
GCA_013884935.1_ASM1388493v1,plasmid_AA161,CP057537.1,GCA_013884935.1_ASM1388493v1_202109200955_45_length_7057_cov_1251.728571
GCA_013884935.1_ASM1388493v1,plasmid_AA316,CP057536.1,GCA_013884935.1_ASM1388493v1_202109200955_26_length_46143_cov_38.285205
GCA_013884935.1_ASM1388493v1,plasmid_AA316,CP057536.1,GCA_013884935.1_ASM1388493v1_202109200955_39_length_14559_cov_38.419623
GCA_013884935.1_ASM1388493v1,plasmid_AA316,CP057536.1,GCA_013884935.1_ASM1388493v1_202109200955_42_length_9947_cov_37.566599
GCA_013884935.1_ASM1388493v1,plasmid_AD485,CP057538.1,GCA_013884935.1_ASM1388493v1_202109200955_49_length_4848_cov_847.975005
GCA_013819805.1_ASM1381980v1,plasmid_AA302,CP057224.1,GCA_013819805.1_ASM1381980v1_202109200955_14_length_97220_cov_84.100666
GCA_013819805.1_ASM1381980v1,plasmid_AA302,CP057224.1,GCA_013819805.1_ASM1381980v1_202109200955_23_length_1475_cov_155.030043
GCA_013819805.1_ASM1381980v1,plasmid_AA302,CP057223.1,GCA_013819805.1_ASM1381980v1_202109200955_23_length_1475_cov_155.030043
GCA_014168755.1_ASM1416875v1,plasmid_AD548,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_84_length_11044_cov_28.711551
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021948.1,GCA_014168755.1_ASM1416875v1_202109200955_33_length_55480_cov_9.725995
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021948.1,GCA_014168755.1_ASM1416875v1_202109200955_66_length_22156_cov_9.333923
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021948.1,GCA_014168755.1_ASM1416875v1_202109200955_89_length_8848_cov_11.164545
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021948.1,GCA_014168755.1_ASM1416875v1_202109200955_122_length_2379_cov_8.734458
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021948.1,GCA_014168755.1_ASM1416875v1_202109200955_125_length_2125_cov_101.723223
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_125_length_2125_cov_101.723223
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_125_length_2125_cov_101.723223
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_125_length_2125_cov_101.723223
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_125_length_2125_cov_101.723223
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_146_length_1058_cov_53.269603
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_146_length_1058_cov_53.269603
GCA_014168755.1_ASM1416875v1,plasmid_AA474,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_146_length_1058_cov_53.269603
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_39_length_44268_cov_17.570921
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_57_length_26933_cov_18.802917
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_65_length_22283_cov_18.866943
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_73_length_16985_cov_16.719896
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_76_length_15754_cov_17.857490
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_78_length_14055_cov_17.334578
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_79_length_13464_cov_21.866387
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_82_length_12388_cov_19.984096
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_85_length_10850_cov_20.345519
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_97_length_7226_cov_11.757712
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_103_length_5705_cov_22.864109
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_130_length_1510_cov_17.297903
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_136_length_1298_cov_24.691716
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_141_length_1181_cov_236.909867
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_142_length_1170_cov_97.380633
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_142_length_1170_cov_97.380633
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021947.1,GCA_014168755.1_ASM1416875v1_202109200955_142_length_1170_cov_97.380633
GCA_014168755.1_ASM1416875v1,plasmid_AA176,AP021946.1,GCA_014168755.1_ASM1416875v1_202109200955_142_length_1170_cov_97.380633
GCA_014168755.1_ASM1416875v1,plasmid_AA579,AP021949.1,GCA_014168755.1_ASM1416875v1_202109200955_112_length_4200_cov_1056.692119
GCA_013825245.1_ASM1382524v1,plasmid_novel_fd029b86a3891c032a94a00c72bf8e94,CP057295.1,GCA_013825245.1_ASM1382524v1_202109171340_107_length_6656_cov_52.279522
GCA_013825245.1_ASM1382524v1,plasmid_novel_fd029b86a3891c032a94a00c72bf8e94,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_126_length_3458_cov_25.159412
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057294.1,GCA_013825245.1_ASM1382524v1_202109171340_17_length_87218_cov_19.435303
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057294.1,GCA_013825245.1_ASM1382524v1_202109171340_73_length_20426_cov_18.575201
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057294.1,GCA_013825245.1_ASM1382524v1_202109171340_93_length_9194_cov_19.950811
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057295.1,GCA_013825245.1_ASM1382524v1_202109171340_125_length_3493_cov_43.060012
GCA_013825245.1_ASM1382524v1,plasmid_AA474,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_127_length_3293_cov_40.091282
GCA_013825245.1_ASM1382524v1,plasmid_AA143,CP057301.1,GCA_013825245.1_ASM1382524v1_202109171340_120_length_4071_cov_145.416582
GCA_013825245.1_ASM1382524v1,plasmid_AA189,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_76_length_17229_cov_34.518536
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_82_length_13323_cov_35.286147
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_88_length_10047_cov_27.378125
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057295.1,GCA_013825245.1_ASM1382524v1_202109171340_90_length_9576_cov_54.176632
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057297.1,GCA_013825245.1_ASM1382524v1_202109171340_97_length_8258_cov_34.708769
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057297.1,GCA_013825245.1_ASM1382524v1_202109171340_99_length_7997_cov_38.622618
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057297.1,GCA_013825245.1_ASM1382524v1_202109171340_109_length_5827_cov_34.631228
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_110_length_5804_cov_22.827550
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_112_length_5422_cov_32.558451
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_137_length_2421_cov_28.299477
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057293.1,GCA_013825245.1_ASM1382524v1_202109171340_151_length_1336_cov_48.354839
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_151_length_1336_cov_48.354839
GCA_013825245.1_ASM1382524v1,plasmid_AA328,CP057296.1,GCA_013825245.1_ASM1382524v1_202109171340_153_length_1245_cov_28.441860
GCA_013825245.1_ASM1382524v1,plasmid_AA144,CP057300.1,GCA_013825245.1_ASM1382524v1_202109171340_108_length_6089_cov_196.122442
